"id","activityid","date"
16502,7614,"2024-02-20"
16503,8415,"2021-04-04"
16504,11979,"2018-07-14"
16505,13128,"2017-05-06"
16506,759,"2020-02-25"
16507,12586,"2022-03-08"
16508,3140,"2018-06-21"
16509,558,"2023-11-07"
16510,2596,"2021-03-28"
16511,9718,"2019-11-14"
16512,3354,"2022-08-05"
16513,14549,"2020-05-03"
16514,5236,"2023-08-07"
16515,2061,"2023-06-21"
16516,8959,"2020-05-03"
16517,9247,"2021-10-19"
16518,10511,"2024-01-25"
16519,3678,"2020-09-16"
16520,474,"2018-06-23"
16521,12056,"2017-07-12"
16522,4829,"2021-09-14"
16523,1707,"2018-04-22"
16524,13782,"2017-07-09"
16525,10961,"2019-08-19"
16526,5080,"2017-11-22"
16527,9610,"2020-04-20"
16528,5906,"2022-02-24"
16529,4337,"2024-06-25"
16530,1990,"2018-09-17"
16531,10243,"2017-07-19"
16532,6710,"2022-09-07"
16533,592,"2021-05-01"
16534,5108,"2017-03-02"
16535,3677,"2019-04-13"
16536,11360,"2024-07-18"
16537,3335,"2020-07-21"
16538,12088,"2022-07-09"
16539,11941,"2018-07-01"
16540,11676,"2020-03-24"
16541,6389,"2017-09-28"
16542,14377,"2018-10-28"
16543,10754,"2017-01-17"
16544,7524,"2024-12-10"
16545,3250,"2020-09-11"
16546,12950,"2018-04-25"
16547,10733,"2020-02-06"
16548,13546,"2021-08-07"
16549,13626,"2024-07-20"
16550,2225,"2022-01-26"
16551,9735,"2020-12-02"
16552,13836,"2021-12-20"
16553,3355,"2017-02-25"
16554,1729,"2023-01-16"
16555,12198,"2023-08-18"
16556,5663,"2024-10-16"
16557,3859,"2023-11-04"
16558,713,"2022-11-19"
16559,12670,"2021-08-23"
16560,1581,"2024-10-16"
16561,4260,"2024-08-22"
16562,2422,"2019-04-19"
16563,6253,"2022-04-03"
16564,5404,"2021-05-31"
16565,4736,"2022-05-27"
16566,1891,"2021-10-06"
16567,8716,"2024-06-04"
16568,4506,"2022-12-24"
16569,4601,"2020-03-23"
16570,10968,"2023-11-05"
16571,6496,"2024-09-12"
16572,451,"2018-07-28"
16573,7734,"2022-12-24"
16574,10194,"2024-06-12"
16575,12242,"2021-08-23"
16576,9624,"2019-11-12"
16577,3058,"2020-05-02"
16578,9950,"2018-08-14"
16579,7356,"2017-11-20"
16580,13357,"2021-07-04"
16581,11010,"2019-02-22"
16582,292,"2018-04-23"
16583,10198,"2022-05-02"
16584,1675,"2023-07-22"
16585,12570,"2021-08-07"
16586,4525,"2023-05-02"
16587,10946,"2017-12-23"
16588,10728,"2017-01-28"
16589,9837,"2021-09-05"
16590,7459,"2017-04-27"
16591,5086,"2017-02-14"
16592,5400,"2021-03-04"
16593,2749,"2024-10-10"
16594,11737,"2019-08-30"
16595,10694,"2018-08-16"
16596,7849,"2024-07-27"
16597,1094,"2020-06-24"
16598,7169,"2020-06-18"
16599,1924,"2022-04-24"
16600,13874,"2018-11-23"
16601,9346,"2017-04-12"
16602,9940,"2020-08-09"
16603,9373,"2022-08-19"
16604,10671,"2019-11-17"
16605,2665,"2022-01-18"
16606,8368,"2019-11-01"
16607,14056,"2019-06-18"
16608,10222,"2021-03-23"
16609,736,"2017-11-11"
16610,5712,"2022-09-23"
16611,1204,"2017-10-22"
16612,1728,"2022-06-15"
16613,1220,"2022-09-21"
16614,8723,"2022-04-05"
16615,9719,"2019-09-23"
16616,14899,"2018-09-19"
16617,680,"2022-08-30"
16618,4255,"2021-08-29"
16619,11418,"2022-10-01"
16620,4653,"2021-09-07"
16621,5055,"2019-03-08"
16622,5262,"2024-05-16"
16623,5359,"2021-06-27"
16624,14102,"2018-11-30"
16625,13964,"2019-02-21"
16626,79,"2021-08-26"
16627,14331,"2022-05-11"
16628,9600,"2018-04-26"
16629,4903,"2024-12-09"
16630,12564,"2018-05-12"
16631,13222,"2021-03-08"
16632,643,"2023-04-05"
16633,13593,"2021-07-12"
16634,6397,"2019-10-10"
16635,9532,"2021-02-01"
16636,10719,"2018-08-03"
16637,1548,"2018-01-13"
16638,9264,"2023-12-14"
16639,8387,"2018-07-13"
16640,3501,"2020-09-27"
16641,11684,"2019-01-15"
16642,4473,"2023-07-20"
16643,28,"2017-03-03"
16644,11868,"2018-05-09"
16645,8863,"2022-06-02"
16646,6699,"2023-04-13"
16647,11742,"2017-06-17"
16648,7618,"2022-11-11"
16649,10803,"2023-06-21"
16650,8969,"2020-07-29"
16651,13790,"2019-08-12"
16652,12263,"2021-07-22"
16653,14732,"2018-04-24"
16654,653,"2023-07-29"
16655,11101,"2024-07-18"
16656,7226,"2024-02-16"
16657,3620,"2017-02-14"
16658,4267,"2022-08-15"
16659,12637,"2021-08-18"
16660,2534,"2021-12-26"
16661,12881,"2017-04-05"
16662,13232,"2022-06-29"
16663,2624,"2018-10-06"
16664,1427,"2023-12-21"
16665,5212,"2021-05-27"
16666,4667,"2017-05-23"
16667,13859,"2022-06-15"
16668,14250,"2020-01-05"
16669,6771,"2020-01-18"
16670,1211,"2021-09-05"
16671,10847,"2024-03-22"
16672,1207,"2022-05-17"
16673,11403,"2023-01-03"
16674,42,"2017-01-08"
16675,3560,"2017-08-09"
16676,3002,"2019-09-12"
16677,8330,"2017-07-31"
16678,9112,"2019-07-03"
16679,1445,"2024-11-29"
16680,4879,"2018-12-29"
16681,14100,"2021-07-16"
16682,10175,"2018-02-19"
16683,7330,"2020-12-28"
16684,12826,"2017-02-19"
16685,5327,"2023-01-08"
16686,5456,"2017-10-04"
16687,175,"2020-07-13"
16688,13752,"2018-01-16"
16689,4952,"2022-10-01"
16690,13319,"2017-02-28"
16691,252,"2018-01-30"
16692,9365,"2022-10-11"
16693,13383,"2021-04-27"
16694,13549,"2022-12-14"
16695,2762,"2023-03-09"
16696,9242,"2019-03-08"
16697,14563,"2017-08-18"
16698,3745,"2024-02-09"
16699,12403,"2019-01-15"
16700,9842,"2018-10-25"
16701,1622,"2023-10-16"
16702,11305,"2022-10-18"
16703,13218,"2021-10-18"
16704,7668,"2021-04-16"
16705,5798,"2023-03-26"
16706,8378,"2024-01-04"
16707,1455,"2018-03-11"
16708,4215,"2022-04-11"
16709,7656,"2023-09-09"
16710,1723,"2019-11-03"
16711,13847,"2018-07-08"
16712,10702,"2017-04-24"
16713,10874,"2018-10-31"
16714,1497,"2024-09-30"
16715,13798,"2022-12-20"
16716,9969,"2020-04-04"
16717,13307,"2022-04-07"
16718,2653,"2023-09-24"
16719,3553,"2024-05-12"
16720,10891,"2019-01-13"
16721,623,"2022-11-08"
16722,2916,"2020-05-06"
16723,10004,"2020-09-02"
16724,5985,"2024-10-18"
16725,13316,"2024-10-13"
16726,993,"2023-08-18"
16727,11126,"2018-11-07"
16728,11882,"2021-04-29"
16729,1681,"2021-09-14"
16730,4880,"2020-06-05"
16731,9304,"2019-12-15"
16732,2862,"2019-03-05"
16733,13481,"2020-06-05"
16734,9615,"2024-04-16"
16735,7663,"2019-11-03"
16736,7282,"2023-03-13"
16737,10262,"2017-11-10"
16738,13137,"2021-04-19"
16739,6382,"2018-10-21"
16740,360,"2019-07-16"
16741,4065,"2019-03-25"
16742,121,"2024-07-30"
16743,3168,"2024-06-30"
16744,8738,"2023-11-28"
16745,8818,"2022-03-19"
16746,914,"2020-06-10"
16747,4575,"2019-02-25"
16748,11791,"2019-01-13"
16749,910,"2021-11-13"
16750,14499,"2019-05-18"
16751,3423,"2019-02-22"
16752,5923,"2024-05-05"
16753,4396,"2022-11-14"
16754,12521,"2023-11-07"
16755,5283,"2018-12-30"
16756,1019,"2019-06-25"
16757,1769,"2018-05-30"
16758,7215,"2019-09-10"
16759,7910,"2022-07-03"
16760,3616,"2017-12-27"
16761,654,"2019-05-25"
16762,2159,"2023-03-11"
16763,14558,"2023-09-18"
16764,2314,"2018-05-23"
16765,11176,"2020-01-31"
16766,11697,"2020-11-19"
16767,14518,"2020-10-02"
16768,1912,"2019-10-14"
16769,11912,"2020-02-21"
16770,3789,"2024-11-07"
16771,4992,"2022-12-16"
16772,893,"2021-11-13"
16773,12906,"2020-02-05"
16774,135,"2019-07-11"
16775,3700,"2019-09-19"
16776,14553,"2022-08-25"
16777,9201,"2019-04-30"
16778,12855,"2023-08-16"
16779,1030,"2017-06-19"
16780,10101,"2021-02-21"
16781,4008,"2019-12-09"
16782,10921,"2021-12-22"
16783,2991,"2021-01-25"
16784,6819,"2018-01-20"
16785,1656,"2017-06-15"
16786,10878,"2021-07-02"
16787,13017,"2020-06-09"
16788,1390,"2023-07-14"
16789,13517,"2021-05-05"
16790,11627,"2024-12-24"
16791,14054,"2018-02-15"
16792,605,"2019-05-27"
16793,894,"2019-06-09"
16794,7626,"2020-07-07"
16795,4452,"2023-04-20"
16796,10541,"2023-09-25"
16797,11916,"2018-01-17"
16798,2558,"2018-06-23"
16799,4393,"2022-07-09"
16800,9583,"2021-04-05"
16801,12837,"2022-04-05"
16802,8565,"2018-07-05"
16803,9982,"2020-04-30"
16804,4442,"2019-07-14"
16805,928,"2020-04-23"
16806,6799,"2023-12-24"
16807,12470,"2024-10-20"
16808,10703,"2023-02-21"
16809,7805,"2023-01-02"
16810,13088,"2024-08-24"
16811,7097,"2023-08-10"
16812,12252,"2021-01-01"
16813,4097,"2024-12-19"
16814,13099,"2021-08-30"
16815,12493,"2022-09-22"
16816,829,"2018-04-01"
16817,5961,"2024-03-28"
16818,5392,"2024-01-10"
16819,6223,"2019-10-06"
16820,3015,"2020-02-19"
16821,11885,"2017-11-29"
16822,8909,"2017-12-20"
16823,2322,"2019-10-07"
16824,2595,"2017-03-10"
16825,11366,"2019-07-10"
16826,3192,"2023-06-25"
16827,1595,"2024-05-23"
16828,5320,"2021-03-06"
16829,4059,"2022-11-16"
16830,10380,"2024-04-27"
16831,2502,"2018-12-17"
16832,3887,"2019-03-11"
16833,14562,"2018-01-09"
16834,3624,"2020-05-14"
16835,13001,"2017-05-16"
16836,8997,"2022-05-04"
16837,10141,"2022-05-26"
16838,9746,"2017-10-17"
16839,14672,"2019-10-19"
16840,1292,"2020-01-23"
16841,12781,"2019-06-29"
16842,3862,"2019-01-25"
16843,7262,"2021-02-24"
16844,6666,"2024-01-07"
16845,10025,"2023-08-20"
16846,1829,"2020-09-16"
16847,13724,"2024-05-27"
16848,6127,"2017-10-04"
16849,13864,"2022-06-22"
16850,3364,"2017-04-28"
16851,5534,"2023-12-14"
16852,14040,"2024-09-18"
16853,7008,"2018-02-12"
16854,7124,"2022-05-18"
16855,8728,"2023-01-21"
16856,229,"2018-05-16"
16857,3870,"2020-01-21"
16858,2037,"2018-04-09"
16859,1911,"2019-05-08"
16860,2875,"2022-07-31"
16861,10720,"2017-05-08"
16862,9289,"2024-10-29"
16863,2203,"2022-08-17"
16864,598,"2024-05-11"
16865,7398,"2019-03-06"
16866,9485,"2023-10-16"
16867,11905,"2024-11-03"
16868,10435,"2019-12-03"
16869,14548,"2018-10-02"
16870,4896,"2018-12-01"
16871,10870,"2023-11-06"
16872,13497,"2023-08-07"
16873,10800,"2024-07-01"
16874,14512,"2023-10-07"
16875,13332,"2017-08-24"
16876,7995,"2020-03-24"
16877,13630,"2024-10-18"
16878,9953,"2018-06-25"
16879,6643,"2022-04-19"
16880,10550,"2021-10-18"
16881,7084,"2020-12-23"
16882,14536,"2023-07-16"
16883,10966,"2018-05-06"
16884,6025,"2023-07-20"
16885,10095,"2020-10-08"
16886,5029,"2019-09-19"
16887,13204,"2021-02-08"
16888,2646,"2017-12-15"
16889,10182,"2024-04-19"
16890,10540,"2024-12-11"
16891,5343,"2022-06-28"
16892,12237,"2024-07-25"
16893,13988,"2019-01-20"
16894,1271,"2017-06-26"
16895,3514,"2019-09-06"
16896,6740,"2021-04-27"
16897,4800,"2021-08-20"
16898,10970,"2024-09-01"
16899,5085,"2024-08-29"
16900,7752,"2019-12-09"
16901,13371,"2018-08-07"
16902,13687,"2017-05-18"
16903,4809,"2023-01-21"
16904,11303,"2023-01-07"
16905,2312,"2022-10-24"
16906,13699,"2020-11-24"
16907,9350,"2020-05-15"
16908,12820,"2022-10-01"
16909,7979,"2020-11-10"
16910,5153,"2020-08-29"
16911,14987,"2021-01-25"
16912,5374,"2024-10-10"
16913,2957,"2020-01-21"
16914,6762,"2018-11-01"
16915,7216,"2022-06-14"
16916,2342,"2017-12-20"
16917,8506,"2018-03-12"
16918,5012,"2020-07-16"
16919,14402,"2023-09-24"
16920,5075,"2023-06-25"
16921,12465,"2021-10-02"
16922,5937,"2023-06-26"
16923,8858,"2018-06-07"
16924,11954,"2024-07-28"
16925,13392,"2024-09-15"
16926,9590,"2019-07-01"
16927,4744,"2021-10-12"
16928,6785,"2020-08-27"
16929,14678,"2017-05-23"
16930,208,"2020-06-13"
16931,3664,"2017-01-31"
16932,11784,"2022-05-12"
16933,12006,"2021-02-20"
16934,12605,"2017-11-27"
16935,2498,"2020-11-02"
16936,12559,"2022-08-29"
16937,11349,"2022-01-28"
16938,9496,"2017-06-07"
16939,2737,"2019-10-13"
16940,13560,"2024-12-31"
16941,947,"2023-10-24"
16942,6482,"2019-08-07"
16943,7991,"2019-10-23"
16944,1544,"2020-03-04"
16945,10816,"2021-12-10"
16946,13454,"2017-02-26"
16947,12371,"2024-08-30"
16948,6033,"2017-05-24"
16949,6292,"2024-11-11"
16950,7258,"2017-02-09"
16951,6724,"2021-06-05"
16952,14793,"2017-10-21"
16953,7081,"2021-02-23"
16954,4705,"2023-12-12"
16955,8156,"2023-02-08"
16956,3785,"2017-02-27"
16957,13320,"2020-05-02"
16958,3004,"2024-01-10"
16959,10851,"2022-08-15"
16960,1082,"2023-01-13"
16961,8824,"2023-12-29"
16962,12962,"2023-05-26"
16963,9933,"2020-09-23"
16964,5709,"2020-09-07"
16965,9655,"2018-04-04"
16966,5898,"2023-07-28"
16967,10344,"2020-05-01"
16968,550,"2020-01-22"
16969,14940,"2024-02-28"
16970,13493,"2018-05-27"
16971,5666,"2019-02-27"
16972,8712,"2017-06-21"
16973,2099,"2023-07-11"
16974,14451,"2021-04-08"
16975,10964,"2021-12-19"
16976,9297,"2021-08-04"
16977,8431,"2020-09-25"
16978,12451,"2017-04-24"
16979,13543,"2018-03-23"
16980,12002,"2021-02-19"
16981,7476,"2017-07-23"
16982,14208,"2018-05-04"
16983,2855,"2023-06-05"
16984,12887,"2018-12-06"
16985,7966,"2019-06-03"
16986,5428,"2023-04-20"
16987,1153,"2020-05-26"
16988,6418,"2021-05-28"
16989,465,"2017-12-05"
16990,6284,"2017-05-10"
16991,1896,"2021-09-07"
16992,8172,"2022-01-03"
16993,8629,"2019-10-28"
16994,9957,"2023-09-18"
16995,11383,"2017-09-15"
16996,14086,"2024-06-26"
16997,5884,"2019-06-06"
16998,1420,"2017-12-15"
16999,9880,"2017-09-22"
17000,1601,"2017-07-10"
17001,13141,"2017-05-24"
17002,11397,"2021-06-21"
17003,8580,"2021-09-24"
17004,9458,"2023-06-17"
17005,7211,"2022-09-23"
17006,2077,"2020-07-14"
17007,13692,"2017-05-13"
17008,7051,"2019-01-02"
17009,10186,"2022-04-12"
17010,13686,"2022-09-23"
17011,13319,"2019-04-15"
17012,14860,"2019-09-28"
17013,11325,"2020-01-07"
17014,12373,"2018-07-05"
17015,3126,"2020-01-29"
17016,14160,"2024-08-12"
17017,11938,"2022-06-29"
17018,12485,"2024-02-11"
17019,6192,"2023-02-18"
17020,7851,"2021-01-26"
17021,7327,"2023-08-11"
17022,11080,"2018-11-20"
17023,6323,"2017-08-18"
17024,9506,"2021-03-04"
17025,6606,"2022-05-02"
17026,10910,"2022-03-15"
17027,10458,"2023-03-13"
17028,4702,"2018-11-21"
17029,14858,"2021-01-08"
17030,12195,"2018-09-03"
17031,11097,"2023-02-10"
17032,2391,"2019-12-30"
17033,4698,"2024-11-09"
17034,12941,"2023-08-29"
17035,4727,"2021-09-09"
17036,268,"2019-01-31"
17037,3059,"2021-12-08"
17038,12145,"2022-07-19"
17039,13453,"2020-10-22"
17040,4641,"2024-09-18"
17041,14994,"2017-09-07"
17042,4288,"2019-06-25"
17043,386,"2024-10-22"
17044,4683,"2023-08-14"
17045,12558,"2019-11-03"
17046,5829,"2018-04-05"
17047,963,"2020-12-05"
17048,7119,"2023-07-20"
17049,9236,"2023-01-30"
17050,1502,"2017-12-03"
17051,11817,"2021-10-25"
17052,7236,"2018-07-02"
17053,4105,"2020-02-20"
17054,13669,"2019-09-14"
17055,4285,"2019-05-09"
17056,11626,"2024-03-03"
17057,10358,"2021-09-11"
17058,6440,"2020-02-20"
17059,13758,"2024-07-03"
17060,9696,"2019-03-25"
17061,5309,"2018-09-01"
17062,6546,"2024-09-29"
17063,4921,"2017-06-23"
17064,9913,"2023-10-05"
17065,13351,"2023-05-23"
17066,4244,"2020-08-03"
17067,8340,"2019-04-13"
17068,4570,"2019-03-15"
17069,8813,"2024-06-21"
17070,7225,"2024-05-14"
17071,3131,"2017-07-05"
17072,1908,"2023-05-26"
17073,12583,"2024-09-20"
17074,11,"2018-11-08"
17075,8892,"2018-12-08"
17076,3909,"2021-11-30"
17077,14347,"2017-02-05"
17078,6224,"2019-08-30"
17079,5405,"2019-12-18"
17080,9502,"2019-12-31"
17081,4007,"2022-07-01"
17082,6803,"2021-10-29"
17083,7819,"2021-06-07"
17084,1719,"2021-04-02"
17085,1361,"2021-12-03"
17086,8248,"2017-05-25"
17087,2049,"2019-07-09"
17088,11637,"2018-04-17"
17089,6661,"2024-06-16"
17090,14724,"2021-02-16"
17091,6230,"2024-12-17"
17092,3280,"2017-03-07"
17093,13314,"2017-10-29"
17094,846,"2018-12-01"
17095,1105,"2020-02-01"
17096,12329,"2023-12-09"
17097,9168,"2019-03-25"
17098,8863,"2023-11-02"
17099,13201,"2024-03-11"
17100,13597,"2021-08-02"
17101,14423,"2023-05-09"
17102,9006,"2018-08-23"
17103,5943,"2022-03-09"
17104,6242,"2019-09-15"
17105,5173,"2024-12-23"
17106,14264,"2024-04-18"
17107,10450,"2022-08-29"
17108,13005,"2019-09-21"
17109,3972,"2024-10-09"
17110,14862,"2020-08-26"
17111,4809,"2020-12-13"
17112,8195,"2020-08-25"
17113,927,"2024-11-16"
17114,11936,"2023-03-26"
17115,14359,"2017-04-23"
17116,5263,"2018-01-10"
17117,13436,"2024-06-13"
17118,3663,"2018-08-30"
17119,3748,"2022-07-06"
17120,7006,"2018-10-29"
17121,3575,"2021-02-06"
17122,7151,"2019-06-05"
17123,14038,"2022-10-05"
17124,4854,"2018-04-22"
17125,11228,"2019-10-09"
17126,12235,"2021-06-11"
17127,12093,"2022-06-25"
17128,6871,"2020-04-10"
17129,11241,"2021-08-20"
17130,1464,"2024-11-12"
17131,14013,"2019-05-19"
17132,1417,"2022-04-06"
17133,12084,"2017-03-22"
17134,342,"2024-09-05"
17135,6173,"2017-11-06"
17136,13575,"2023-12-28"
17137,11465,"2022-06-22"
17138,1237,"2024-10-26"
17139,8913,"2020-10-21"
17140,4550,"2020-06-24"
17141,4637,"2018-03-26"
17142,8927,"2018-03-10"
17143,8554,"2021-01-18"
17144,492,"2024-05-06"
17145,5905,"2017-11-12"
17146,5035,"2024-02-07"
17147,7351,"2020-03-19"
17148,7623,"2021-01-22"
17149,2052,"2023-11-22"
17150,11675,"2023-03-29"
17151,9202,"2022-12-11"
17152,10170,"2023-08-31"
17153,7587,"2018-03-18"
17154,6297,"2020-07-06"
17155,6627,"2024-10-21"
17156,1519,"2024-03-09"
17157,10565,"2023-08-05"
17158,14210,"2022-03-27"
17159,6336,"2022-03-23"
17160,8372,"2020-11-24"
17161,7543,"2021-10-17"
17162,10724,"2017-11-22"
17163,12625,"2023-12-11"
17164,1283,"2021-08-03"
17165,1530,"2018-06-29"
17166,6146,"2020-02-02"
17167,744,"2024-02-17"
17168,14877,"2020-09-06"
17169,7050,"2022-10-15"
17170,3272,"2019-03-10"
17171,8829,"2022-02-20"
17172,7647,"2023-10-19"
17173,2956,"2021-04-10"
17174,976,"2024-01-15"
17175,8319,"2023-02-18"
17176,14172,"2022-10-31"
17177,4223,"2017-04-15"
17178,11475,"2023-10-16"
17179,3744,"2019-02-18"
17180,13389,"2018-08-28"
17181,2101,"2024-03-09"
17182,9294,"2023-10-11"
17183,14229,"2017-08-24"
17184,7173,"2017-10-02"
17185,13055,"2021-06-28"
17186,2310,"2024-06-10"
17187,12323,"2017-12-22"
17188,14519,"2018-03-23"
17189,2714,"2020-03-11"
17190,8586,"2018-07-17"
17191,9667,"2023-09-15"
17192,8634,"2019-06-03"
17193,6587,"2018-09-10"
17194,9674,"2019-05-31"
17195,12765,"2017-04-22"
17196,5275,"2022-04-26"
17197,6389,"2019-05-27"
17198,5217,"2022-05-05"
17199,2397,"2024-07-28"
17200,10155,"2022-06-10"
17201,10760,"2022-07-13"
17202,13752,"2017-10-12"
17203,6879,"2024-01-22"
17204,11869,"2019-04-24"
17205,9504,"2017-01-02"
17206,3994,"2017-01-25"
17207,12193,"2017-03-07"
17208,11340,"2021-08-09"
17209,2015,"2017-06-14"
17210,1242,"2023-11-08"
17211,10471,"2021-04-02"
17212,12501,"2017-07-24"
17213,11740,"2023-01-09"
17214,14567,"2020-11-18"
17215,8738,"2021-12-22"
17216,4946,"2020-08-02"
17217,3408,"2017-09-25"
17218,13185,"2022-10-22"
17219,5888,"2023-01-02"
17220,14259,"2020-09-06"
17221,11980,"2024-10-29"
17222,12887,"2018-04-09"
17223,11609,"2021-04-17"
17224,10112,"2019-02-10"
17225,1915,"2021-07-13"
17226,5131,"2023-04-26"
17227,14931,"2022-11-30"
17228,8012,"2022-05-05"
17229,13731,"2021-08-16"
17230,6683,"2024-05-31"
17231,2557,"2017-11-16"
17232,5741,"2021-07-16"
17233,11270,"2019-05-20"
17234,9583,"2024-05-21"
17235,13233,"2019-12-21"
17236,9844,"2022-06-15"
17237,3201,"2023-03-30"
17238,10199,"2024-03-19"
17239,5635,"2021-01-22"
17240,14410,"2017-09-24"
17241,186,"2022-12-03"
17242,9121,"2024-06-07"
17243,2119,"2017-09-22"
17244,12118,"2023-04-19"
17245,547,"2019-07-22"
17246,7506,"2024-11-17"
17247,2375,"2019-08-22"
17248,10714,"2018-05-30"
17249,9229,"2018-11-14"
17250,11547,"2023-07-21"
17251,13694,"2023-01-03"
17252,3831,"2023-04-12"
17253,405,"2020-05-27"
17254,2227,"2021-11-06"
17255,7868,"2020-04-17"
17256,8456,"2017-05-25"
17257,2846,"2023-03-03"
17258,3456,"2022-07-23"
17259,10883,"2017-05-05"
17260,1169,"2023-07-01"
17261,11538,"2019-08-15"
17262,4879,"2019-05-29"
17263,12144,"2021-02-16"
17264,3750,"2017-06-11"
17265,7033,"2020-07-29"
17266,7622,"2019-12-15"
17267,3282,"2023-03-01"
17268,10473,"2024-08-21"
17269,530,"2021-11-30"
17270,11854,"2023-01-04"
17271,289,"2021-07-02"
17272,14294,"2023-07-29"
17273,14620,"2018-12-03"
17274,11438,"2020-06-05"
17275,13826,"2018-10-03"
17276,3008,"2020-01-29"
17277,1990,"2024-03-29"
17278,12880,"2023-08-01"
17279,982,"2021-07-28"
17280,12316,"2020-07-27"
17281,6029,"2023-05-30"
17282,356,"2019-12-12"
17283,1585,"2019-07-16"
17284,7972,"2020-09-03"
17285,4039,"2022-06-01"
17286,8726,"2018-10-29"
17287,7105,"2024-12-26"
17288,5197,"2024-02-11"
17289,2864,"2018-12-20"
17290,13410,"2024-12-08"
17291,9634,"2018-09-22"
17292,969,"2021-06-06"
17293,2847,"2018-02-25"
17294,2800,"2019-04-21"
17295,6437,"2022-07-08"
17296,4071,"2017-07-08"
17297,9997,"2019-04-30"
17298,3350,"2018-09-17"
17299,10482,"2018-06-01"
17300,13771,"2017-04-03"
17301,7733,"2022-01-08"
17302,7144,"2021-08-28"
17303,13452,"2024-08-08"
17304,14885,"2019-06-24"
17305,4200,"2018-04-24"
17306,13071,"2024-05-24"
17307,6105,"2017-01-28"
17308,3656,"2018-08-16"
17309,11908,"2023-05-18"
17310,7591,"2023-01-22"
17311,8486,"2022-02-18"
17312,8078,"2018-04-28"
17313,5932,"2019-07-23"
17314,3572,"2022-03-28"
17315,11577,"2022-02-25"
17316,409,"2020-03-03"
17317,4711,"2018-11-15"
17318,7252,"2019-08-21"
17319,4445,"2017-03-09"
17320,9977,"2017-05-24"
17321,13936,"2024-12-09"
17322,5775,"2021-04-05"
17323,13721,"2023-05-19"
17324,7204,"2017-03-30"
17325,4787,"2019-02-14"
17326,8502,"2018-09-14"
17327,5841,"2020-05-29"
17328,727,"2021-07-16"
17329,12937,"2020-05-22"
17330,2570,"2018-10-07"
17331,5679,"2024-09-22"
17332,4387,"2021-05-03"
17333,5447,"2018-09-16"
17334,3452,"2017-05-14"
17335,14164,"2023-09-18"
17336,7285,"2022-06-10"
17337,4607,"2018-08-15"
17338,4679,"2024-10-31"
17339,5756,"2017-06-10"
17340,13326,"2024-12-30"
17341,859,"2022-11-09"
17342,13358,"2017-06-01"
17343,7669,"2019-04-04"
17344,4099,"2024-06-28"
17345,882,"2024-01-09"
17346,8668,"2024-08-18"
17347,4464,"2018-06-17"
17348,8891,"2023-04-26"
17349,11688,"2024-04-17"
17350,8968,"2020-05-10"
17351,1241,"2022-08-16"
17352,2472,"2019-09-12"
17353,5311,"2017-12-01"
17354,12534,"2020-03-13"
17355,8047,"2018-02-14"
17356,14196,"2019-04-23"
17357,4345,"2017-10-20"
17358,7796,"2020-10-26"
17359,6004,"2018-12-18"
17360,5727,"2018-08-07"
17361,4107,"2023-01-24"
17362,11906,"2022-12-28"
17363,12122,"2022-06-09"
17364,50,"2023-04-18"
17365,2782,"2023-10-24"
17366,6809,"2021-06-30"
17367,5800,"2020-10-01"
17368,875,"2020-07-09"
17369,3378,"2017-12-30"
17370,6786,"2024-07-14"
17371,4899,"2022-11-27"
17372,14084,"2017-05-13"
17373,3342,"2020-08-14"
17374,8963,"2019-11-25"
17375,14289,"2021-11-08"
17376,122,"2021-07-27"
17377,13689,"2021-08-31"
17378,10374,"2018-10-20"
17379,11963,"2019-12-18"
17380,12577,"2021-02-08"
17381,12111,"2022-07-14"
17382,8193,"2020-10-03"
17383,3281,"2018-11-26"
17384,13208,"2023-09-08"
17385,8415,"2017-04-20"
17386,9031,"2019-03-15"
17387,3615,"2018-02-06"
17388,10886,"2019-09-11"
17389,5467,"2023-12-20"
17390,5301,"2023-10-26"
17391,1994,"2020-12-25"
17392,8133,"2021-04-29"
17393,13171,"2022-08-12"
17394,13663,"2024-08-09"
17395,5095,"2017-03-12"
17396,5184,"2021-07-12"
17397,13706,"2023-04-06"
17398,894,"2023-09-19"
17399,565,"2017-07-21"
17400,7263,"2021-01-11"
17401,90,"2023-08-11"
17402,3516,"2021-11-30"
17403,1929,"2020-03-23"
17404,4365,"2018-08-28"
17405,4027,"2017-06-26"
17406,1781,"2021-04-11"
17407,7419,"2019-03-17"
17408,864,"2022-09-09"
17409,7923,"2024-12-30"
17410,12141,"2019-11-19"
17411,1104,"2019-08-26"
17412,8689,"2020-10-08"
17413,10073,"2019-08-19"
17414,5975,"2024-06-22"
17415,14036,"2019-08-13"
17416,4053,"2022-06-13"
17417,12950,"2024-10-06"
17418,13353,"2018-06-27"
17419,14631,"2024-03-28"
